id,dinder_score
3729,36.53048125
3730,43.80134949
3837,0
3731,60.42483235
3732,58.75892986
3733,49.51738189
3734,51.67502339
3735,50.18985629
3736,40.92095474
3737,50.29738756
3738,43.89305055
3739,95.29227524
3740,60.27227972
3741,43.77460335
3742,47.27337277
3743,85.34072445
3744,54.6937989
3745,0
3746,62.97717837
3747,0
3748,61.38663949
3749,38.34513675
3750,38.88770132
3751,27.30600574
3752,32.93604107
3753,30.37034931
3754,47.08306697
3755,0
3756,0
3757,72.73041409
3758,47.78270361
3759,88.56255924
3760,50.6216458
3838,0
3761,37.69393534
3762,0
3763,0
3764,0
3765,0
3766,0
3767,42.0857756
3768,39.98938051
3769,0
3770,0
3771,0
3772,0
3773,0
3774,0
3775,0
3776,0
3777,0
3778,0
3779,0
3780,0
3781,0
3782,0
3783,29.98826158
3784,0
3785,0
3786,0
3787,0
3788,47.76359923
3789,0
3790,0
3791,0
3792,42.70857859
3793,0
3794,0
3795,47.17136325
3835,0
3796,0
3797,0
3798,0
3799,0
3800,0
3801,42.75825
3802,42.75825
3803,0
3804,0
3805,0
3806,0
3807,0
3808,0
3809,40.96060013
3810,41.7992098
3811,0
3812,0
3813,0
3814,0
3815,0
3816,0
3817,0
3818,0
3819,0
3820,0
3821,0
3822,0
3823,0
3824,0
3825,0
3826,0
3827,0
3828,0
3829,0
3830,0
3831,0
3832,0
3833,0
3839,39.39714454
3840,0
3841,0
3842,0
3843,0
3844,0
3845,0
3846,0
3847,0
3848,41.48207699
3849,0
3850,0
3851,0
3852,34.60958531
3853,0
3854,0
3855,60.50243443
3856,60.93558463
3857,0
3858,33.89890214
3859,36.86318307
3860,0
3861,0
3862,0
3863,57.94941414
3864,0
3865,44.31901154
3866,47.76359923
3867,53.27215009
3868,0
3869,0
3870,42.0857756
3871,36.43053402
3872,33.68774855
3873,40.79813996
3874,89.43104951
3875,90.98232568
3876,77.63318582
3877,30.1398757
3878,48.80801386
3879,50.12374722
3880,0
3881,57.08225116
3882,0
3883,38.49797184
3884,39.20865501
3885,85.60054411
3886,0
3887,29.59659433
3888,29.42847573
3889,38.39752043
3890,38.39153398
3891,0
3892,29.64244486
3893,40.41605223
3894,0
3895,59.25250945
3896,57.21216098
3897,32.47516065
3898,27.29072223
3899,0
3900,0
3901,42.56393196
3902,0
3934,0
3903,0
3904,0
3905,53.29243901
3906,0
3907,39.29402944
3908,0
3909,32.79069587
3910,0
3911,0
3912,54.38784626
3913,77.16404709
3914,48.84757421
3915,0
3916,0
3917,0
3918,30.09906703
3988,0
3919,0
3920,0
3921,0
3922,0
3923,59.63459718
3924,39.21629676
3925,0
3926,48.54954578
3927,0
3928,0
3929,50.63574477
3930,48.38142718
3931,0
3932,0
3933,31.37712314
3935,48.20566683
3936,43.76116346
3937,0
3938,0
3939,0
3940,0
3941,0
3942,49.07682685
3943,0
3944,30.22897685
3945,50.02058353
3946,0
3947,0
3948,0
3949,50.08553845
4023,0
3950,0
3951,0
3952,0
3953,0
3954,0
3955,0
3956,0
3957,0
3958,0
3959,0
3960,0
3961,0
3962,0
3963,0
3964,0
3965,0
3966,0
3967,0
3968,0
3969,0
3970,0
3971,0
3972,0
3973,0
3974,0
3975,0
3976,0
3977,0
3978,0
3979,0
3980,0
3981,0
3982,45.89859501
3983,0
3984,0
3985,0
3986,0
3989,0
3990,0
3991,29.77999644
3992,0
3993,0
3994,28.6738798
3995,0
3996,0
3997,0
3998,0
3999,0
4000,54.81855146
4001,0
4002,53.31086913
4003,40.0192277
4004,0
4005,0
4006,0
4007,41.93676138
4008,0
4009,35.63884704
4010,35.30260984
4011,45.72707164
4012,60.34892506
4013,0
4014,45.67336067
4015,0
4016,0
4017,0
4018,45.86847447
4019,0
4020,0
4021,0
4022,88.64960417
4024,45.76868518
4025,49.95681315
4026,0
4027,57.47539756
4028,0
4029,0
4030,0
4031,0
4032,65.7343878
4033,35.36833014
4034,55.75623058
4035,40.90852929
4036,0
4037,0
4038,0
4039,0
4040,0
4041,0
4042,0
4043,0
4044,0
4045,0
4046,0
4047,0
4048,0
4049,0
4050,0
4051,0
4052,0
4053,0
4054,0
4055,0
4056,0
4057,0
4058,0
4059,0
4060,0
4061,0
4062,0
4063,0
4064,0
4065,0
4066,0
4067,0
4068,0
4069,0
4070,0
4071,0
4072,0
4073,0
4074,0
4075,0
4076,51.41594179
4077,0
4078,0
4079,0
4080,0
4081,0
4082,0
4083,0
4084,0
4085,0
4086,0
4087,0
4088,0
4089,0
4090,0
4091,0
4092,0
4093,0
4094,0
4095,0
4096,0
4097,0
4098,0
4099,0
4100,0
4101,0
4102,0
4103,0
4104,0
4105,0
4106,0
4107,0
4108,0
4109,0
4110,0
4111,0
4112,0
4113,0
4114,0
4115,0
4116,0
4117,0
4118,0
4119,0
4120,0
4121,0
4122,0
4123,0
4124,0
4125,0
4126,0
4127,0
4128,0
4129,0
4130,0
4131,0
4132,0
4133,0
4134,0
4135,0
4136,0
4137,0
4138,0
4139,0
4140,0
4141,0
4142,0
4143,0
4144,0
4145,0
4146,0
4147,0
4148,0
4149,0
4150,0
4151,0
4152,0
4153,0
4154,0
4155,0
4156,0
4157,0
4158,0
4159,0
4160,0
4161,0
4162,0
4163,0
4164,44.28595701
4165,30.22897685
4166,70.41231093
4167,49.57405115
4168,0
4169,47.28893875
4170,38.30692797
4171,0
4172,0
4173,0
4174,50.27709257
4175,84.69881707
4176,0
4177,46.16605642
4178,26.96212678
4207,0
4179,53.29243901
4180,38.32787598
4181,38.0165413
4182,44.54600446
4183,0
4184,0
4185,28.93160982
4186,65.7343878
4187,37.81785568
4188,50.69687881
4189,0
4190,50.02058353
4224,0
4191,55.44135445
4192,66.96205875
4193,58.42908913
4194,35.17435532
4195,40.07271998
4196,49.74981151
4197,29.36338414
4198,66.81569607
4199,42.30488074
4200,0
4201,60.78850211
4202,47.9916977
4203,57.39556309
4204,84.63004128
4205,43.54895291
4206,85.97499008
4208,39.95754696
4209,40.06453152
4210,0
4211,0
4212,66.16254474
4213,0
4214,0
4215,0
4216,0
4217,55.00682838
4218,0
4219,0
4220,0
4221,0
4222,0
4223,0
4225,0
4226,0
4227,0
4228,0
4229,0
4230,37.01867577
4231,60.46332359
4232,35.90104183
4233,0
4234,42.34941613
4235,40.7064389
4236,44.89752516
4237,43.84067294
4238,65.447822
4239,0
4240,37.48815164
4241,47.92789695
4242,44.0688109
4243,44.12994494
4244,41.14201891
4245,0
4246,40.43188244
4247,31.30264337
4248,31.97389679
4249,32.9971751
4250,65.59184296
4251,33.97531968
4252,0
4253,87.21494069
4254,51.70559041
4287,0
4255,79.17358252
4256,58.23193126
4257,32.43932702
4258,30.9797519
4259,49.67021698
4260,48.4398945
4261,39.32981448
4262,0
4263,0
4264,0
4265,59.92047655
4266,0
4267,0
4268,0
4269,42.36469964
4270,0
4271,0
4687,0
4272,0
4273,82.08533702
4274,0
4275,0
4276,0
4277,0
4278,0
4279,0
4280,0
4281,0
4282,0
4283,0
4284,0
4285,0
4286,0
4288,78.28638575
4289,0
4290,0
4291,0
4292,0
4293,0
4294,0
4295,81.03968014
4296,0
4297,45.39847619
4298,87.54154976
4299,88.68781294
4300,0
4301,0
4302,0
4303,55.58811198
4304,55.37363259
4305,0
4306,50.65402606
4307,80.53532434
4308,0
4309,0
4310,0
4311,0
4312,0
4313,0
4314,0
4315,0
4316,0
4317,0
4318,0
4319,0
4320,0
4321,0
4322,0
4323,0
4324,0
4325,0
4326,0
4327,0
4328,0
4329,0
4330,0
4331,0
4332,0
4333,0
4334,0
4335,0
4336,0
4337,0
4338,0
4339,0
4340,0
4341,0
4342,0
4343,0
4344,0
4345,0
4346,0
4347,0
4348,0
4349,0
4350,0
4351,0
4352,0
4353,0
4354,0
4355,88.8635733
4356,0
4357,0
4358,0
4359,0
4360,0
4361,0
4362,0
4363,0
4364,0
4365,0
4366,0
4367,0
4368,0
4369,0
4370,0
4371,0
4372,0
4373,0
4374,0
4375,50.94141496
4376,52.5308999
4377,55.37257866
4378,82.88898474
4379,45.72074502
4380,87.90835398
4381,72.76139721
4382,0
4383,0
4384,0
4385,77.71551692
4386,40.11038205
4387,0
4388,49.95636667
4389,54.78640203
4390,48.73006249
4391,51.02165338
4392,38.41391254
4393,27.40534855
4394,60.31835805
4395,29.34994425
4396,0
4397,0
4398,52.95912062
4399,41.9170131
4400,41.89855261
4401,0
4402,0
4403,0
4404,0
4405,0
4406,0
4407,0
4408,0
4409,0
4410,48.02226472
4411,0
4412,0
4413,0
4840,0
4414,81.38993735
4415,0
4416,0
4417,0
4418,0
4419,0
4420,0
4421,0
4422,0
4423,0
4424,0
4425,0
4426,0
4427,0
4428,0
4773,0
4429,0
4430,83.10169037
4431,0
4432,0
4433,0
4434,0
4435,0
4436,0
4437,0
4438,0
4439,0
4440,53.80825744
4441,37.72615463
4442,0
4443,38.48268833
4444,54.10628587
4445,88.78715575
4446,86.09160277
4447,56.0142947
4448,82.62025983
4449,52.55382517
4450,0
4451,0
4452,0
4453,0
4454,0
4455,0
4456,0
4457,0
4458,0
4459,0
4460,0
4461,0
4462,0
4463,0
4464,0
4465,0
4466,0
4467,0
4468,0
4469,0
4470,0
4471,0
4472,0
4473,0
4474,0
4475,0
4476,0
4477,0
4478,0
4479,0
4480,0
4481,0
4482,0
4483,0
4484,0
4485,0
4486,0
4487,0
4488,0
4489,0
4490,0
4491,0
4492,0
4493,0
4494,0
4495,0
4496,0
4497,0
4498,0
4499,0
4500,0
4501,0
4502,0
4503,0
4504,0
4505,0
4506,0
4507,0
4508,0
4509,0
4510,0
4511,0
4512,0
4513,0
4514,0
4515,0
4516,0
4517,79.34194713
4518,0
4519,0
4520,89.31642319
4521,48.19802507
4522,76.24065829
4523,0
4524,48.46576895
4525,84.88604006
4526,0
4527,84.88604006
4528,30.31079162
4529,94.81848646
4530,55.38178461
4531,47.28101453
4532,37.0771522
4533,39.7817866
4534,59.8810225
4562,0
4535,52.82128658
4536,0
4537,37.73379638
4538,27.19137942
4539,29.56602731
4540,43.70548435
4541,0
4542,39.99575573
4543,27.51233311
4544,0
4545,34.74713689
4546,47.42238699
4547,41.70327176
4548,28.10630033
4549,47.4873419
4550,28.66414841
4551,33.8108701
4583,55.81560908
4552,91.87641096
4553,29.44375924
4554,31.54977941
4555,65.77758679
4556,0
4557,47.00327502
4558,39.62873283
4559,30.33784452
4560,0
4561,30.79064581
4563,30.20173868
4564,0
4565,27.1608124
4566,27.21430468
4567,0
4568,0
4569,59.46248154
4570,28.97379133
4571,56.52629225
4572,29.31384941
4573,56.51276428
4574,33.04302563
4575,30.58238067
4576,33.53561203
4577,0
4578,81.6085626
4579,56.6271628
4580,32.95414012
4581,0
4582,43.22057615
4584,0
4585,51.47633777
4586,48.98512579
4587,58.01643439
4588,56.32760663
4589,38.49033008
4590,31.82228268
4591,50.35373791
4592,49.78751002
4593,0
4594,45.06737501
4595,56.80903717
4596,54.96980414
4597,0
4598,0
4599,0
4600,57.20640841
4601,34.54607614
4602,59.69762039
4603,0
4604,0
4605,47.21988049
4606,0
4607,56.21298032
4608,0
4609,0
4610,0
4611,57.23697543
4612,31.80699917
4613,0
4614,0
4615,38.81892553
4616,0
4617,47.33450681
4618,57.82539053
4619,58.97929546
4620,0
4621,67.0040884
4622,0
4623,0
4624,0
4625,0
4626,0
4627,0
4628,0
4629,0
4630,0
4631,0
4632,0
4633,0
4634,37.15356974
4635,0
4636,0
4637,79.08212748
4638,48.50369526
4639,38.16173464
4640,50.52111846
4641,0
4642,0
4643,0
4644,0
4645,0
4646,0
4647,0
4648,0
4649,0
4650,0
4651,0
4652,26.52654677
4653,0
4654,0
4655,0
4656,0
4657,0
4658,0
4659,0
4660,0
4661,0
4662,0
4663,0
4664,0
4665,0
4666,0
4667,0
4668,0
4669,0
4670,62.38751799
4671,0
4672,26.25908537
4673,0
4674,0
4675,0
4676,0
4677,0
4678,0
4679,0
4680,0
4681,0
4682,85.01977076
4683,0
4684,0
4685,0
4686,0
4688,0
4689,0
4690,0
4691,0
4692,0
4693,0
4694,0
4695,28.97068725
4696,56.6523812
4697,0
4698,56.38109892
4699,0
4700,0
4701,0
4702,0
4703,0
4704,41.12249842
4705,49.18499594
4706,51.19410312
4707,0
4708,59.85985277
4709,0
4710,0
4711,34.9052386
4712,0
4713,31.56246302
4714,56.02436626
4715,48.62714786
4716,56.48219726
4717,0
4718,0
4719,0
4720,48.64124684
4721,80.73400996
4722,55.92502345
4723,54.25147921
4724,0
4725,48.75587316
4726,0
4727,42.68367607
4728,0
4729,0
4730,0
4731,49.99383739
4732,0
4733,0
4734,0
4735,0
4736,0
4737,0
4738,89.60482349
4739,0
4740,53.26901564
4741,0
4742,0
4743,34.34976566
4744,60.76557685
4745,35.18711486
4746,0
4747,0
4748,0
4749,0
4750,0
4751,0
4752,0
4753,0
4754,0
4755,0
4756,0
4757,0
4758,0
4759,0
4760,0
4761,0
4762,0
4763,64.27314218
4764,0
4765,41.04615377
4766,0
4767,0
4768,0
4769,0
4770,0
4771,0
4772,0
4774,0
4775,0
4776,0
4777,0
4778,0
4779,0
4780,0
4781,0
4782,0
4783,0
4784,0
4785,0
4786,0
4787,0
4788,0
4789,0
4790,0
4791,0
4792,0
4793,0
4794,0
4795,0
4796,61.53641302
4797,0
4798,0
4799,0
4800,0
4801,0
4802,0
4803,0
4804,0
4805,0
4806,0
4807,0
4808,0
4809,0
4810,0
4811,0
4812,0
4813,0
4814,0
4815,0
4816,0
4817,0
4818,0
4819,0
4820,0
4821,0
4822,0
4823,0
4824,0
4825,0
4826,0
4827,0
4828,0
4829,0
4830,0
4831,0
4832,0
4833,0
4834,0
4835,0
4836,0
4837,0
4838,0
4839,0
4841,0
4842,0
4843,0
4844,0
4845,0
4846,0
4847,0
4848,0
4849,0
4850,0
4851,0
4852,0
4853,0
4854,0
4855,0
4856,0
4857,0
4858,0
4859,0
4860,0
4861,0
4862,0
4863,0
4864,0
4865,0
4866,0
4867,0
4868,0
4869,0
4870,34.34493945
4871,0
4872,0
4873,0
4874,0
4875,0
4876,0
4877,0
4878,0
4879,0
4880,0
4881,0
4882,0
5057,0
4883,0
4884,0
4885,0
4886,0
4887,0
4888,0
4889,0
4890,0
4891,0
4892,0
4893,0
4894,0
4895,0
4896,0
4897,0
4898,46.01276574
4899,0
4900,0
4901,0
4902,0
4903,0
4904,0
4905,0
4906,0
4907,0
4908,0
4909,0
4910,0
4911,0
4912,0
4913,0
4914,0
4915,0
4916,0
4917,0
4918,0
4919,0
4920,0
4921,0
4922,0
4923,56.13135083
4924,40.09850331
4925,0
4926,0
4927,0
4928,0
4929,0
4930,0
4931,0
4932,0
4933,0
4934,0
4935,47.58786924
4936,0
4937,0
4938,0
4939,0
4940,0
4941,0
4942,43.01424877
4943,0
4944,0
4945,0
4946,0
4947,0
4948,35.28210831
4949,0
4950,0
4951,0
4952,0
4953,0
4954,0
4955,0
4956,0
4957,0
4958,0
4959,0
4960,0
4961,0
4962,47.82858451
4963,0
4964,0
4965,0
4966,0
4967,38.19230166
4968,0
4969,41.06560136
4970,49.79409784
4971,37.35935041
4972,29.8029217
4973,0
4974,0
4975,0
4976,0
4977,0
4978,0
4979,35.72290634
4980,38.00868086
4981,45.28725465
4982,0
4983,0
4984,0
4985,46.43329003
4986,60.27075198
4987,56.19005505
4988,0
4989,48.71884892
4990,55.38960252
4991,0
4992,63.57559214
4993,61.55456674
4994,39.21431951
4995,40.67969276
5058,0
4996,36.14233418
4997,0
4998,55.88820575
4999,0
5000,0
5001,45.91387852
5002,0
5003,0
5004,88.26751644
5005,0
5006,80.07854727
5007,54.82393653
5008,51.919842
5009,33.91423424
5010,38.79600026
5011,0
5012,53.34543318
5013,55.78504206
5014,46.65512871
5015,49.8410023
5016,46.29641272
5017,56.65099014
5018,33.65436599
5019,55.82325083
5020,0
5021,26.88953012
5022,55.63396251
5023,44.08409441
5024,46.31843592
5025,60.9816265
5026,37.71851287
5027,40.77521469
5028,87.95619088
5029,41.269423
5030,37.57714041
5031,45.23778066
5032,40.20548787
5033,84.30908759
5034,74.56711404
5035,56.70205261
5036,48.05283174
5037,47.12817944
5038,53.44408957
5039,52.71430201
5040,61.571378
5041,48.72530614
5042,31.76685262
5043,41.55085278
5044,0
5045,0
5046,33.58752798
5047,0
5048,0
5049,0
5050,0
5051,0
5052,0
5053,0
5054,0
5055,0
5056,0
5059,0
5060,0
5061,0
5062,0
5063,38.73200513
5064,0
5065,48.95529683
5066,0
5067,65.9411252
5068,43.69873251
5069,53.34975217
5070,55.00801291
5071,47.22756781
5072,53.41085584
5073,53.2377622
5074,63.2649287
5075,0
5076,76.34538009
5077,0
5078,0
5079,49.09708539
5080,48.99010083
5081,40.61600439
5082,58.4991102
5083,60.9984742
5084,51.92338042
5085,59.51440963
5086,32.37819298
5087,70.85935357
5088,41.02101738
5089,33.51681441
5090,0
5091,0
5092,0
5093,57.62846045
5094,30.40091633
5095,47.86676291
5096,0
5097,0
5098,50.24334858
5099,66.63633352
5100,0
5101,0
5102,0
5103,72.54818132
5104,50.4573177
5105,0
5106,0
5107,0
5108,62.07420605
5109,0
5110,0
5111,40.65421316
5112,0
5113,0
5114,0
5115,69.89172095
5116,0
5117,43.14542514
5118,0
5119,0
5120,0
5423,0
5121,0
5122,62.2346829
5123,0
5124,0
5125,0
5126,0
5127,60.15737094
5128,0
5129,0
5130,0
5131,0
5132,0
5133,0
5134,0
5135,0
5136,0
5137,0
5138,51.71323217
5139,0
5140,0
5141,0
5142,0
5143,0
5144,0
5145,0
5146,0
5147,0
5148,63.13452076
5149,49.55272956
5150,63.4929968
5151,0
5152,53.68780262
5153,47.55234237
5154,51.93866392
5155,53.39175145
5156,41.85652296
5157,41.16494417
5158,0
5159,0
5160,64.30712612
5161,0
5162,0
5163,83.92062161
5164,0
5165,51.96274335
5166,0
5167,0
5168,0
5169,0
5170,0
5171,0
5172,0
5173,0
5174,0
5175,0
5176,0
5177,0
5178,0
5179,0
5180,0
5181,0
5182,0
5183,0
5184,0
5185,0
5186,53.2377622
5187,0
5188,0
5189,0
5190,0
5191,0
5192,0
5193,0
5194,0
5195,0
5196,0
5197,0
5198,0
5199,46.91265827
5200,0
5201,0
5202,0
5203,0
5204,0
5205,0
5206,0
5207,0
5208,0
5209,0
5210,0
5211,0
5212,0
5213,0
5214,0
5215,0
5216,0
5217,0
5218,0
5219,0
5220,0
5221,0
5222,0
5223,0
5224,0
5225,0
5226,0
5227,0
5228,0
5229,0
5230,0
5231,0
5232,0
5233,0
5234,0
5235,0
5236,0
5237,0
5238,0
5239,0
5240,0
5241,0
5242,0
5243,0
5244,0
5245,0
5246,0
5247,0
5248,0
5249,0
5250,0
5251,54.67177571
5252,0
5253,0
5254,0
5255,0
5256,0
5257,72.64850517
5258,41.84123945
5259,60.23407095
5260,59.95868532
5261,53.14224027
5262,0
5263,47.30127308
5264,65.5221651
5265,45.94846384
5266,60.01981936
5267,86.40758446
5268,47.55113051
5383,0
5269,88.3592175
5270,46.46408485
5271,49.53321211
5272,90.15502982
5273,43.74785721
5274,60.03561313
5275,35.11378925
5276,35.69233932
5277,49.28315422
5278,53.6853151
5279,67.06904331
5280,0
5281,55.17545724
5282,0
5283,0
5284,0
5285,0
5286,73.06706739
5287,0
5288,0
5289,60.10456508
5290,98.4904619
5291,90.18559684
5292,94.80320295
5293,93.09411969
5294,95.14708191
5295,90.75108667
5296,96.74420861
5297,89.78058384
5298,88.90178207
5299,89.58953998
5300,60.33364155
5301,89.81879262
5302,88.06118907
5303,76.0328214
5304,83.96820034
5305,63.7555834
5306,50.58299055
5307,87.36578941
5308,91.58869404
5309,67.57626933
5310,69.47717703
5311,81.68696652
5312,71.73149462
5313,65.52827911
5314,71.18893005
5315,76.72705171
5316,69.37783422
5317,65.43657805
5318,65.62762192
5319,68.47610719
5320,50.99564529
5321,74.98473168
5322,56.38234419
5323,62.12248639
5352,59.04285931
5324,64.67393034
5325,56.15309156
5326,56.68037262
5327,56.4320156
5328,50.09617798
5329,57.39869755
5330,58.6672288
5331,56.45111998
5332,65.20732542
5333,57.69723624
5437,0
5334,57.1541614
5335,78.63101794
5336,46.20086042
5337,58.98436162
5338,48.84490749
5339,56.48932876
5340,49.56377913
5341,56.59631332
5342,42.07542764
5343,58.20872353
5344,58.91176495
5345,46.86458446
5346,62.05280853
5347,68.35383911
5348,64.42041605
5349,45.4137597
5350,48.50669303
5351,49.2456835
5384,0
5353,46.34987463
5354,47.23903044
5355,47.00324465
5356,0
5357,45.70414637
5358,47.54635593
5359,37.96431556
5360,78.40940706
5361,63.94662726
5362,0
5363,0
5364,64.9245805
5365,0
5366,46.57203222
5367,0
5368,75.3668194
5369,37.53831508
5370,0
5371,0
5372,0
5373,91.6803951
5374,0
5375,0
5376,0
5377,97.15686335
5378,0
5379,0
5380,0
5381,0
5382,0
5422,0
5385,35.36041503
5386,0
5387,0
5388,0
5389,0
5390,46.10970607
5391,0
5392,0
5393,0
5394,0
5395,0
5396,0
5397,47.4655708
5398,60.44130039
5399,45.55131128
5400,40.37895813
5401,0
5402,0
5403,49.89160918
5404,0
5405,45.84988642
5406,0
5407,0
5408,56.67273087
5409,0
5410,0
5411,0
5412,0
5413,0
5414,0
5415,0
5416,0
5417,0
5418,0
5419,0
5420,0
5421,0
5424,0
5425,0
5426,0
5427,0
5428,0
5429,38.9881588
5430,0
5431,0
5432,0
5433,0
5434,0
5435,0
5436,0
5438,0
5439,0
5440,0
5441,0
5442,0
5443,0
5444,0
5445,0
5446,0
5447,0
5448,56.64216385
5449,0
5450,38.35404504
5451,48.08073204
5452,45.35262567
5453,0
5454,0
5455,0
5456,64.04597007
5457,0
5458,48.79141521
5459,0
5460,45.52074427
5461,64.32852364
5462,55.80157085
5463,0
5464,0
5465,0
5466,91.04147334
5467,90.91156352
5468,90.56768456
5469,89.81115086
5470,92.74757098
5471,83.22395844
5472,90.04238987
5473,87.55683327
5474,87.79372766
5475,61.37292017
5476,58.49962046
5477,86.57868869
5478,81.0460584
5479,80.68051768
5480,86.24710761
5481,76.79624361
5482,74.19040531
5483,59.67469513
5484,85.59290235
5485,60.63931174
5486,66.31134027
5487,70.0798946
5488,59.07099652
5489,61.62145336
5490,55.22872172
5491,56.75707263
5492,58.91816143
5493,44.79818236
5494,66.63444434
5495,62.85941759
5496,75.99768026
5561,0
5497,57.00925053
5498,64.72589488
5499,57.97058386
5500,49.26022896
5501,59.97272355
5502,55.06032066
5503,57.80246526
5504,49.77222651
5505,44.00682947
5506,50.20780652
5507,39.57600594
5508,41.03503435
5509,41.15020737
5510,53.2033743
5511,85.60818586
5512,40.72936416
5513,54.41195605
5514,50.33007459
5515,43.00237004
5516,35.21800687
5517,0
5518,41.00446733
5519,34.10594631
5520,41.09671509
5521,45.55471606
5522,29.12474332
5523,84.9968455
5524,0
5525,0
5526,0
5527,0
5528,0
5529,0
5530,0
5531,40.27085889
5532,0
5533,0
5534,0
5535,74.70198676
5536,0
5537,34.67544229
5538,39.62895151
5539,0
5540,43.53729286
5541,0
5542,0
5543,0
5544,0
5545,0
5546,0
5547,0
5548,0
5677,0
5549,0
5550,0
5551,0
5552,0
5553,0
5554,0
5555,0
5556,0
5557,50.20016477
5558,0
5559,0
5560,55.60947305
5562,0
5563,0
5564,0
5565,54.33553851
5566,39.98101893
5567,90.45305824
5568,90.78929544
5569,94.50146603
5570,94.91782927
5571,58.95048398
5572,45.82981922
5573,82.917289
5574,61.51811351
5575,59.4013475
5576,55.5346197
5577,81.44342963
5578,58.93520047
5675,0
5579,91.44083095
5580,75.11140682
5581,48.96008052
5582,68.9871237
5583,73.99936145
5584,78.76243729
5585,80.7938805
5586,70.75717092
5587,66.79492119
5588,67.96410963
5589,59.46225374
5590,60.95105948
5591,64.1355906
5592,74.32031514
5593,78.0502446
5594,57.70436773
5595,66.7414289
5596,55.54175119
5597,57.98711265
5598,41.21057602
5599,52.64603648
5600,55.74702464
5601,55.80275538
5602,45.34498391
5603,58.22018616
5604,57.32992176
5605,49.48948159
5676,0
5606,92.61766115
5607,54.67059118
5608,48.1036573
5609,57.27693974
5610,58.22018616
5611,28.26886681
5612,42.06778589
5613,48.30234292
5614,66.14537205
5615,55.90209819
5616,39.51432519
5617,44.34391407
5618,43.49622602
5619,51.87846537
5620,47.67571905
5621,0
5622,61.84738323
5623,30.51360487
5624,33.30478306
5625,0
5626,84.95863673
5627,0
5628,0
5629,70.04266687
5630,0
5631,70.02738336
5632,0
5633,0
5634,0
5635,0
5636,60.2264292
5637,0
5638,0
5639,66.61817979
5640,0
5641,0
5642,0
5643,0
5644,46.56766464
5645,0
5646,0
5647,0
5648,0
5649,0
5650,0
5651,0
5652,0
5653,0
5654,0
5655,49.30778035
5656,0
5657,0
5658,0
5659,0
5660,0
5661,0
5662,0
5663,0
5664,0
5665,0
5666,0
5667,0
5668,0
5669,0
5670,0
5671,0
5672,0
5673,0
5674,0
5678,0
5679,0
5680,0
5681,0
5682,0
5683,39.58310098
5684,0
5685,0
5686,0
5687,0
5688,0
5689,0
5690,0
5691,44.34391407
5692,44.98582145
5693,40.6280441
5694,54.42605503
5695,33.13472668
5696,0
5697,90.26667051
5698,58.52967722
5699,39.23284681
5700,94.1230868
5701,88.05946694
5702,86.15273681
5703,88.1910989
5704,53.05846343
5705,66.09089873
5706,57.50619237
5707,48.63360508
5708,38.66609044
5709,27.48176609
5710,0
5711,0
5712,0
5713,38.68137395
5714,44.58080846
5715,0
5716,96.53023948
5717,86.18895921
5718,80.08983982
5719,60.44039832
5720,43.96237305
5721,44.16870042
5722,44.25275972
5723,43.77460335
5724,0
5725,45.28439658
5726,0
5727,0
5728,0
5729,97.05381204
5730,90.42249123
5731,89.16160173
5732,88.4432768
5733,85.63237463
5734,85.71643393
5735,85.37255497
5736,86.29594377
5737,80.12804859
5738,62.47157729
5739,60.9829629
5835,55.18258873
5740,62.80781449
5741,81.27066098
5742,87.74787714
5743,90.13676068
5744,62.6628125
5745,84.92933321
5746,62.76196396
5747,45.64432747
5748,65.79385134
5749,41.85159348
5750,44.74183201
5751,54.64384503
5752,54.72408346
5753,44.48965411
5754,44.17579547
5755,53.92934098
5756,53.99811678
5757,48.94403162
5758,43.80899125
5759,62.49450255
5760,48.35923997
5761,43.93125932
5762,35.41961129
5763,61.22749904
5764,62.70082993
5765,44.2369295
5766,44.37066021
5767,61.05938044
5768,0
5769,0
5871,0
5770,0
5771,0
5772,0
5773,0
5774,63.05999239
5775,0
5776,0
5777,0
5778,0
5779,0
5780,0
5781,0
5782,0
5783,62.93772432
5784,0
5785,0
5786,62.16609846
5787,0
5788,0
5789,0
5790,0
5791,0
5792,0
5793,0
5794,0
5795,0
5796,0
5797,0
5798,0
5799,0
5800,44.7762199
5801,73.54543029
5802,95.00953032
5803,95.00188857
5804,84.66951355
5805,87.07540274
5806,60.4941184
5807,89.64303226
5808,88.38340626
5809,85.98263183
5810,88.12996486
5811,87.31993888
5812,74.71843961
5813,52.39408638
5884,0
5814,84.16515775
5815,79.44029068
5816,57.45270009
5817,72.14199899
5818,63.5047419
5819,62.52526092
5820,79.10405348
5821,61.8143864
5822,65.53403169
5823,47.80139189
5824,80.58290307
5825,48.84622263
5826,56.27654416
5827,57.62081869
5828,84.33327635
5829,53.61602905
5830,66.58859381
5831,53.26450834
5832,46.14539088
5833,56.00789822
5834,57.17326579
5836,43.10594983
5837,69.851623
5838,56.19248486
5839,43.28171018
5840,41.32376875
5841,44.00003511
5842,41.33714486
5843,0
5844,0
5845,43.47330075
5846,32.21965391
5847,0
5848,0
5849,0
5850,0
5851,0
5852,0
5853,44.44380358
5854,40.16882507
5855,0
5856,43.07538281
5857,58.89766597
5858,0
5859,0
5860,0
5861,0
5862,43.57209686
5863,59.61508883
5864,0
5865,0
